ID_Numero,Pergunta_Paciente,Parte_Distorcida,Distorcao_Dominante,Distorcao_Secundaria
2334,"Geralmente sou bom em lidar com meus problemas e apenas empurrar durante o meu dia, mas agora estes problemas sentem que eu preciso fazer outra coisa. Quando estou na escola eu acho que estou indo muito bem, então recebo uma carta dizendo que eu preciso fazer minha escola de verão porque eu falhei minhas aulas. Eu quero mudar a maneira que eu penso, mas eu acabei me sentindo como eu estou preso, em seguida, deixe-o por outro dia para escapar da sensação de afundamento. Eu tenho feito isso toda a minha vida e parece ser a única maneira de eu me manter me sentindo bem e não apenas chateado com o que eu tenho que lidar. Meus professores me dizem apenas ir para a ajuda extra, obter um tutor, ficar depois da escola... todas estas são ótimas idéias, mas eu não posso apenas aceitar ajuda. Eu me sinto estressado por nenhuma razão quando algumas vezes tentam me ajudar e me dizer coisas que eu preciso fazer. Eu entendo que eu preciso de ajuda, mas o que eu posso fazer para fazê-lo e não apenas esvaziar, agindo como se me esfaqueia na parte de trás?",Nenhuma,Sem distorcao,Sem distorcao
2335,"Olá, obrigado por responder às minhas perguntas/preocupações. Mas eu sou uma menina de dezoito anos, mas eu vou chegar ao ponto. 1) Quando eu estou em um banheiro, eu sinto que alguém está saindo das barracas e me mata. Além disso, se eu sou um elevador ou um grande salão por mim mesmo, eu começo a sentir pressão na minha cara e no corpo até o ponto em que eu tenho que colocar as mãos sobre os meus ouvidos como um menino e seria pesado para mim. No entanto, quando eu vejo outra pessoa, eu estou instantaneamente melhor, a pressão está perdida e tudo. Eu tenho sido assim por um longo tempo. Minha mãe ri e pensa que eu estou agindo como uma menina. Mas eu sei que eu estou com um pouco de pêlo de pêlo e de pêlo de pêlo.","Sou muito socialmente estranho e quando cresci, ouvi dizer que o sexo é algo que vai te condenar para o inferno se o fizer, porque você fica grávida.",Declaracoes_de_Deveria,Sem distorcao
2336,De um jovem de 18 anos nos EUA: oi 2 anos atrás eu tive uma lesão no joelho e desde então eu comecei a ler sobre qualquer dor eu recebo .. eu pensei que eu tive um ataque cardíaco e fui para o er como 4 vezes e então pensei que eu tinha câncer e fiz tantos testes e visitou muitos médicos e até mesmo teste de cólon para descobrir se eu tinha câncer de cólon porque minha mãe tinha isso e eu me preocupo com a minha saúde muito e minha mãe e meu pai eu me preocupo com a sua saúde Speeologicamente meu pai,Nenhuma,Sem distorcao,Sem distorcao
2337,"Tenho 23 anos de idade, e uma mulher. Eu nunca tive um relacionamento romântico, sexual com qualquer homem (apesar de eu ter beijado muitos e realmente gostei dele). Eu sabia toda a minha vida que eu estava emocionalmente e fisicamente atraído para os homens. Eu sei que eu sempre quis me casar com um homem. Eu nunca tive, nem sou um esmagamento com uma menina. Eu só quis estar em uma relação sentimental íntima com um homem. No entanto, eu me sinto excitado quando vejo duas mulheres que têm a identidade perdida, o que me assusta e me confunde. Durante a última semana eu tenho este grito pensando que eu sou gay, e me sinto que estou me preocupando com as experiências que eu sou, e eu sinto que estou me despedindo de mim mesmo. Estou me despedindo toda a noite, pensando se sou gay, como me perguntando se alguma vez vou ter um relacionamento romântico com uma mulher. Eu sinto ansiedade extrema, e isso tem mudado severamente de mim com os meus padrões de dormir e comer.",Eu não sei o que estou sentindo e isso me assusta muito. Sinto que perdi a minha identidade. Estava pensando se havia alguma técnica que eu pudesse usar para me sentir calma e pensar racionalmente.,Pensamento_tudo_ou_nada,Sem distorcao
2338,"Do Canadá: Eu sempre me senti diferente, e sempre me odiei por isso, mas isso é passado. E mesmo assim, apesar de me odiar por ser diferente, quando outras pessoas não me entendiam, eu sempre pensei que havia algo errado com elas por não entender, ainda mais quando me intimidaram por isso. Eu tenho um desgosto geral pelas pessoas por causa disso, e atualmente, eu não inicio um relacionamento. Eu, no entanto, tenho relacionamentos saudáveis com outras pessoas, e mantenho uma amizade íntima com algumas pessoas.","Sempre me senti diferente, e sempre me odeio por isso, mas isso é no passado. E mesmo assim, apesar de me odiar por ser diferente, quando outras pessoas não me entenderam, sempre pensei que havia algo errado com eles por não entender, ainda mais quando me intimidaram por isso.",Rotulacao,Sem distorcao
2339,"current_ problem: from the U.S: IÌm 14. Meus pais controlam todas as partes da minha vida e, às vezes, usam força física. Por exemplo, não há muito tempo atrás, minha mãe gritou comigo por estar no telefone durante 15 minutos no porão. Ela conseguiu meu pai para backup e ele me deu 4 golpes para o lado da cabeça e dobrou meus óculos.",Nenhuma,Sem distorcao,Sem distorcao
2340,"Dos EUA: 25 anos de idade, com um filho de cinco anos de idade, não pode pagar suas multas, sempre tem drama, constantemente pedindo ajuda com tudo de aluguel ou consertando seu carro, que nós próprios. Nós a ajudamos por dez anos com seus problemas. Isso sempre tem algo. I.E. suas horas foram cortadas em trabalho, pode pagar seu aluguel, ela tem crédito terrível, pode obter um cartão de crédito, ela tem um misério em seu fundo check, pode encontrar outro emprego.",Nenhuma,Sem distorcao,Sem distorcao
2341,"Do EUA: Minha irmã e eu fomos fisicamente e emocionalmente abusados e emocionalmente negligenciados pela nossa mãe quando éramos pequenos. (Isso ainda não está acontecendo. Minha irmã não tem nenhum contato com nossa mãe desde que ela tinha nove anos.) Para mim, isso causou problemas que eventualmente levaram a depressão grave e várias tentativas de suicídio.",Nenhuma,Sem distorcao,Sem distorcao
2342,"A partir dos EUA: A minha namorada e eu estivemos numa relação rochosa de dois anos. Ela é incrível e minha melhor amiga. Estamos envolvidos agora. Temos muitos estressores externos (a minha escola de medicina, ela está numa cidade que ela odeia, dinheiro), mas também ambos têm inseguranças respectivas, ansiedade, depressão e problemas de confiança. Eu vim a perceber que muitos dos problemas que eu trago para a relação estão ligados a inseguranças e baixa autoestima. Assim, eu tendo a usá- la como um teste de litmus para a minha autoestima.",Nenhuma,Sem distorcao,Sem distorcao
2343,"A partir dos EUA: Creio que meu irmão sofre de um distúrbio de personalidade grave. Ele tem 21 anos. Ele é extremamente agressivo quando ele não consegue o seu jeito, ele abusa verbalmente daqueles que estão perto dele porque nunca o ajudamos com nada. Ele é incrivelmente preguiçoso, se recusa a trabalhar e usa o divórcio dos meus pais como desculpa para ser deprimido e perder o trabalho.",Nenhuma,Sem distorcao,Sem distorcao
2344,"Eu tenho 23 anos e fui abusado sexualmente pelo meu irmão quando eu tinha 6 anos. Eu só tenho fragmentos de memórias de ser abusado quando criança. Meu irmão fingiu que nunca aconteceu e nunca mais me tocou. Cresci estando em estado confuso se fui abusado ou não. Desde a infância, eu não tive autocontrole, por exemplo, estava comendo continuamente, assistindo TV continuamente por 8 a 10 horas, negligenciando minha saúde. Eu estava confuso e nunca contei a ninguém sobre isso. Neste momento eu cortei todo o meu contato com meu irmão e minha condição está ficando pior depois de perceber e aceitar que eu fui abusado sexualmente. Minhas atividades diárias foram severamente prejudicadas e eu posso parecer tomar o controle da minha vida, sinto-me como possuído e controle por outra pessoa quando estou ficando sozinha. Eu procrastino muito e conscientemente me magoei que eu gosto. Eu tentei terapia e não funcionou minha condição. Eu não sei o que fazer como me sinto perdido (23 anos da Índia)","Minhas atividades diárias foram severamente prejudicadas e eu não consigo assumir o controle da minha vida, sinto- me possuída e controlada por outra pessoa quando estou sozinha.",Raciocinio_emocional,Sem distorcao
2345,"Oi, eu não sei se tenho um problema de saúde mental ou se isso é apenas um comportamento normal. Eu tenho estado saindo com meu parceiro por mais de 6 anos e durante todo eu tenho sofrido de mudanças de humor ruim, que eu muitas vezes apenas coloquei para baixo à minha personalidade. Realmente começou a afetar minha relação e eu não posso ficar surpreso porque eu sei que eu posso ser um pesadelo às vezes. Chegou ao ponto em que nós podemos nos divertir mais juntos, uma piada simples e eu fico com raiva e não posso sair dela. Eu sei quando eu estou fazendo isso, mas posso ajudar a mim mesmo. Eu também estou bastante ciumento, sem razão, e isso é outra coisa que eu posso controlar. Eu me obceio sobre coisas estúpidas e mesmo que eu quero parar eu só posso. Meu parceiro parou de me dizer coisas sobre a sua vida diária, mas eu acho que eles realmente gostariam deles porque eles estão com medo de reagir mal.",Ele realmente começou a afetar meu relacionamento e eu não posso ficar surpreso porque eu sei que posso ser um pesadelo às vezes.,Rotulacao,Sem distorcao
2346,"Eu tenho tido problemas emocionais por alguns anos. No entanto, estes têm sido um pouco gerenciados. No entanto, eu me tornei cada vez mais paranóico neste inverno. Eu pensei que as pessoas estavam tentando me envenenar, eu temia que os membros da família iam me matar. Eu estava ciente de que estes pensamentos eram ilógicos, mas eu não poderia sacudir o medo que eles me causaram. Eu teria ataques de pânico pensando que eu bebia de uma fonte de água envenenada. Eu pensei que alguém tinha colocado pequenos rasgos no meu sanduíche de sorvete porque havia apenas um que não tinha pequenos rasgos nela. Eu me recusei a comer este porque eu assumia que alguma psicologia reversa estava sendo puxada e os sem os rasgos estavam bem. Eu pensei que isso era causado principalmente pela ansiedade, mas há outros sintomas que me levam a acreditar que é algo mais:","Eu pensei que as pessoas estavam tentando me envenenar, eu temia que membros da família iam me matar.",Raciocinio_emocional,Sem distorcao
2347,"A partir dos EUA: Eu tenho 2 metas e não consigo começar com elas. Eu sei que sou boa e ainda assim sofro de tanta falta de confiança. Eu vou dormir até tarde e assistir TV a maior parte da noite e então finalmente consigo dormir um pouco, mas eu me levanto por volta do meio- dia todos os dias. Eu sinto que eu poderia ser útil para as pessoas com minhas práticas de hipnose e REIKI ainda eu não posso até me ajudar. Minha casa está cheia de coisas que eu quero dar embora eu não.",Nenhuma,Sem distorcao,Sem distorcao
2348,"Estou com minha namorada há cerca de seis meses. Ela me diz que sou o que ela tem procurado numa relação. Eu acreditei nela, eu não escondo nada na nossa relação. Eu sei como se sente, eu até mesmo corto outras relações que eu sei que serão um problema com o nosso progresso crescente. Mas ela não tem e ainda se comunica com eles de maneiras que me machucam para ler o txt. Ela diz que os conhece há anos e a ajudou quando ela estava perturbada, mas para convidar sexo e comunicá- lo de maneiras que eu deveria estar envolvido apenas. ela me deprime.",Nenhuma,Sem distorcao,Sem distorcao
2349,"Oi, eu tenho estado namorando este cara por quase 3 anos e eu estou em uma perda agora. Eu sempre me senti enjoado e sei que esta é a história. Depois de seis meses de namoro eu descobri que ele estava texing uma menina de uma maneira muito sexual, então aos 11 meses eu descobri que ele estava falando com outra menina. O segundo era a irmã mais nova da minha filha na época. A única razão que eu suspeitava de qualquer coisa ambas as vezes era ele constantemente falou sobre eles e sempre tentou obter minha aprovação deles. Ele tem enviado um SMS outra garota desde (que eu sei), porque eu lhe disse que eu iria deixá-lo se eu descobrisse que ele estava falando com outra garota. Agora quase 2 anos mais tarde nós temos um filho juntos e tudo parecia ótimo entre nós. Mas duas semanas depois de nosso filho nasceu a bomba lançada em mim. Ele disse que ele não estava mais feliz em nosso relacionamento e não sabia se ele queria ficar comigo.",Nenhuma,Sem distorcao,Sem distorcao
